-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 08/01/2018 through 03/24/2019 
Location: Latitude  41.3963   Longitude 2.1748 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 302.35 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
PS              MERRA-2 Surface Pressure (kPa) 
WS10M           MERRA-2 Wind Speed at 10 Meters (m/s) 
QV2M            MERRA-2 Specific Humidity at 2 Meters (g/kg) 
PRECTOTCORR     MERRA-2 Precipitation Corrected (mm/hour) 
T2M             MERRA-2 Temperature at 2 Meters (C) 
-END HEADER-
YEAR,MO,DY,HR,PS,WS10M,QV2M,PRECTOTCORR,T2M
2018,12,8,20,99.01,3.61,5.8,0.0,7.08
2018,12,8,21,99.0,3.71,5.74,0.0,6.71
2018,12,8,22,98.98,3.88,5.68,0.0,6.48
2018,12,8,23,98.95,4.08,5.62,0.0,6.3
2018,12,9,0,98.9,4.47,5.62,0.0,6.24
2018,12,9,1,98.86,4.91,5.68,0.0,6.37
2018,12,9,2,98.83,5.34,5.68,0.0,6.47
2018,12,9,3,98.79,5.59,5.68,0.0,6.4
2018,12,9,4,98.76,5.46,5.68,0.0,6.19
2018,12,9,5,98.75,5.22,5.62,0.0,5.87
2018,12,9,6,98.78,5.0,5.49,0.0,5.3
2018,12,9,7,98.81,4.94,5.31,0.0,5.23
2018,12,9,8,98.86,5.11,5.43,0.0,7.87
2018,12,9,9,98.89,5.2,5.43,0.0,10.48
2018,12,9,10,98.86,5.02,5.62,0.0,12.98
2018,12,9,11,98.79,5.62,5.55,0.0,15.22
2018,12,9,12,98.73,6.36,5.68,0.0,16.39
2018,12,9,13,98.69,6.34,5.86,0.0,17.23
2018,12,9,14,98.69,5.2,6.29,0.0,17.15
2018,12,9,15,98.73,3.94,6.96,0.0,14.94
2018,12,9,16,98.82,4.15,6.29,0.0,11.69
2018,12,9,17,98.94,4.21,5.92,0.0,10.3
2018,12,9,18,99.04,3.96,5.68,0.0,9.42
2018,12,9,19,99.12,3.69,5.43,0.0,8.77
2018,12,9,20,99.19,3.57,5.25,0.0,8.18
2018,12,9,21,99.23,3.46,5.07,0.0,7.69
2018,12,9,22,99.25,3.56,4.94,0.0,6.98
2018,12,9,23,99.28,3.74,4.88,0.0,6.48
2018,12,10,0,99.28,3.68,4.88,0.0,6.29
2018,12,10,1,99.28,3.46,4.82,0.0,6.37
2018,12,10,2,99.29,3.22,4.76,0.0,6.44
2018,12,10,3,99.28,3.22,4.76,0.0,6.07
2018,12,10,4,99.27,3.37,4.76,0.0,5.63
2018,12,10,5,99.28,3.53,4.76,0.0,5.32
2018,12,10,6,99.28,3.56,4.76,0.0,5.1
2018,12,10,7,99.26,3.43,4.82,0.0,5.27
2018,12,10,8,99.24,3.06,5.43,0.0,7.61
2018,12,10,9,99.25,2.79,5.25,0.0,10.58
2018,12,10,10,99.26,1.9,4.88,0.0,12.91
2018,12,10,11,99.23,1.12,4.76,0.0,14.73
2018,12,10,12,99.17,1.48,4.82,0.0,15.61
2018,12,10,13,99.12,2.56,5.13,0.0,15.49
2018,12,10,14,99.08,3.21,5.62,0.0,14.58
2018,12,10,15,99.07,2.72,6.53,0.0,12.51
2018,12,10,16,99.08,2.88,6.29,0.0,9.57
2018,12,10,17,99.09,2.74,6.16,0.0,8.67
2018,12,10,18,99.12,2.49,6.16,0.0,8.31
2018,12,10,19,99.13,2.16,6.16,0.0,8.28
2018,12,10,20,99.12,1.9,6.16,0.0,8.29
2018,12,10,21,99.1,1.76,6.16,0.0,8.21
2018,12,10,22,99.07,1.7,6.23,0.0,8.18
2018,12,10,23,99.02,1.61,6.29,0.0,8.04
2018,12,11,0,98.95,1.44,6.29,0.0,8.15
2018,12,11,1,98.9,1.31,6.35,0.0,8.33
2018,12,11,2,98.86,1.29,6.35,0.0,8.08
2018,12,11,3,98.81,1.14,6.35,0.0,8.37
2018,12,11,4,98.76,0.94,6.35,0.0,8.55
2018,12,11,5,98.72,0.86,6.29,0.0,8.6
2018,12,11,6,98.7,0.91,6.35,0.0,8.62
2018,12,11,7,98.69,1.06,6.41,0.0,8.63
2018,12,11,8,98.69,1.25,6.71,0.0,9.51
2018,12,11,9,98.71,1.91,6.84,0.0,10.35
2018,12,11,10,98.7,2.33,6.9,0.0,11.01
2018,12,11,11,98.63,2.59,6.96,0.0,11.97
2018,12,11,12,98.54,2.7,6.96,0.0,12.58
2018,12,11,13,98.46,2.71,6.9,0.0,12.98
2018,12,11,14,98.42,2.63,6.84,0.0,12.91
2018,12,11,15,98.4,2.02,7.08,0.0,11.73
2018,12,11,16,98.39,2.27,6.59,0.0,9.5
2018,12,11,17,98.39,2.2,6.35,0.0,9.04
2018,12,11,18,98.4,2.03,6.16,0.0,8.96
2018,12,11,19,98.39,1.82,5.92,0.0,9.01
2018,12,11,20,98.37,1.55,5.8,0.0,8.97
2018,12,11,21,98.37,1.23,5.68,0.0,9.13
2018,12,11,22,98.38,0.84,5.68,0.0,8.98
2018,12,11,23,98.38,0.83,5.62,0.0,8.4
2018,12,12,0,98.36,1.14,5.68,0.0,7.87
2018,12,12,1,98.37,1.3,5.8,0.0,7.42
2018,12,12,2,98.36,1.43,5.98,0.0,7.13
2018,12,12,3,98.34,1.63,6.1,0.0,6.76
2018,12,12,4,98.33,1.78,6.23,0.0,6.65
2018,12,12,5,98.34,1.72,6.29,0.0,6.8
2018,12,12,6,98.36,1.55,6.29,0.0,7.01
2018,12,12,7,98.38,1.19,6.16,0.0,7.61
2018,12,12,8,98.42,0.87,6.16,0.0,8.63
2018,12,12,9,98.45,0.67,6.23,0.0,9.21
2018,12,12,10,98.42,0.91,6.35,0.0,10.27
2018,12,12,11,98.32,1.3,6.41,0.0,12.06
2018,12,12,12,98.2,1.74,6.35,0.0,13.0
2018,12,12,13,98.12,2.14,6.29,0.0,13.45
2018,12,12,14,98.06,2.44,6.29,0.0,13.21
2018,12,12,15,98.04,1.74,6.9,0.0,11.94
2018,12,12,16,98.05,1.7,6.35,0.0,10.63
2018,12,12,17,98.04,1.7,6.23,0.0,10.21
2018,12,12,18,98.0,2.16,6.23,0.0,9.46
2018,12,12,19,97.98,2.55,6.35,0.0,8.72
2018,12,12,20,97.92,2.67,6.53,0.0,8.26
2018,12,12,21,97.88,2.56,6.65,0.0,8.3
2018,12,12,22,97.84,2.49,6.71,0.01,8.28
2018,12,12,23,97.78,2.45,6.71,0.01,8.15
2018,12,13,0,97.71,2.38,6.71,0.01,7.84
2018,12,13,1,97.65,2.44,6.65,0.01,7.51
2018,12,13,2,97.6,2.58,6.53,0.0,7.33
2018,12,13,3,97.51,2.7,6.35,0.0,6.9
2018,12,13,4,97.4,2.77,6.1,0.0,6.39
2018,12,13,5,97.33,2.8,5.92,0.0,6.19
2018,12,13,6,97.31,3.06,5.8,0.0,6.32
2018,12,13,7,97.32,3.9,5.86,0.01,6.73
2018,12,13,8,97.28,3.62,5.98,0.06,7.08
2018,12,13,9,97.23,3.62,6.04,0.35,7.69
2018,12,13,10,97.15,3.78,6.16,0.75,8.32
2018,12,13,11,97.06,3.81,6.23,0.59,8.77
2018,12,13,12,96.97,3.93,6.29,0.31,9.05
2018,12,13,13,96.87,3.64,6.29,0.26,9.09
2018,12,13,14,96.8,3.07,6.35,0.37,8.87
2018,12,13,15,96.78,2.21,6.41,0.22,8.25
2018,12,13,16,96.73,2.13,6.1,0.13,7.34
2018,12,13,17,96.73,1.86,5.92,0.31,7.12
2018,12,13,18,96.83,1.1,5.92,0.67,7.62
2018,12,13,19,96.91,1.65,5.92,0.18,7.62
2018,12,13,20,96.94,2.65,5.8,0.01,7.05
2018,12,13,21,96.98,3.32,5.68,0.01,6.62
2018,12,13,22,96.99,3.52,5.49,0.01,5.99
2018,12,13,23,97.03,3.77,5.25,0.05,5.38
2018,12,14,0,97.07,4.2,5.25,0.15,5.67
2018,12,14,1,97.13,4.63,5.31,0.24,6.03
2018,12,14,2,97.2,4.79,5.37,0.17,6.19
2018,12,14,3,97.27,4.39,5.31,0.08,6.43
2018,12,14,4,97.35,3.61,5.13,0.04,7.07
2018,12,14,5,97.47,2.88,5.13,0.03,6.98
2018,12,14,6,97.62,2.59,5.25,0.04,6.37
2018,12,14,7,97.73,2.25,5.31,0.03,6.4
2018,12,14,8,97.83,1.53,5.8,0.01,7.73
2018,12,14,9,97.93,1.8,5.98,0.01,9.38
2018,12,14,10,97.99,2.55,6.04,0.0,10.59
2018,12,14,11,97.97,3.51,6.04,0.0,11.97
2018,12,14,12,97.92,3.99,5.92,0.0,13.12
2018,12,14,13,97.9,3.93,5.74,0.0,13.94
2018,12,14,14,97.92,3.18,5.8,0.0,14.26
2018,12,14,15,97.98,2.01,6.65,0.0,12.69
2018,12,14,16,98.04,1.98,5.68,0.0,10.79
2018,12,14,17,98.1,1.62,5.49,0.0,10.31
2018,12,14,18,98.16,1.25,5.43,0.0,9.63
2018,12,14,19,98.22,1.2,5.31,0.0,8.87
2018,12,14,20,98.27,1.55,5.13,0.0,8.11
2018,12,14,21,98.31,1.98,4.88,0.0,7.25
2018,12,14,22,98.34,2.38,4.76,0.0,6.22
2018,12,14,23,98.38,2.83,4.7,0.0,5.13
2018,12,15,0,98.41,3.17,4.7,0.0,4.33
2018,12,15,1,98.43,3.29,4.7,0.0,3.83
2018,12,15,2,98.44,3.42,4.64,0.0,3.43
2018,12,15,3,98.43,3.53,4.58,0.0,3.12
2018,12,15,4,98.42,3.54,4.52,0.0,2.9
2018,12,15,5,98.43,3.4,4.46,0.0,2.91
2018,12,15,6,98.43,3.11,4.39,0.0,3.04
2018,12,15,7,98.49,3.13,4.39,0.0,3.19
2018,12,15,8,98.56,3.15,4.76,0.0,5.94
2018,12,15,9,98.61,2.71,4.64,0.0,8.24
2018,12,15,10,98.62,1.44,4.64,0.0,10.8
2018,12,15,11,98.57,1.6,4.64,0.0,12.68
2018,12,15,12,98.5,2.66,4.88,0.0,13.01
2018,12,15,13,98.45,3.52,5.13,0.0,12.89
2018,12,15,14,98.41,3.67,5.49,0.0,12.63
2018,12,15,15,98.38,2.66,6.35,0.0,11.52
2018,12,15,16,98.38,3.1,6.29,0.0,9.42
2018,12,15,17,98.4,3.48,6.41,0.0,8.6
2018,12,15,18,98.42,3.51,6.71,0.02,8.22
2018,12,15,19,98.42,3.42,6.9,0.01,8.13
2018,12,15,20,98.38,3.37,7.02,0.0,7.92
2018,12,15,21,98.34,3.39,7.08,0.0,7.76
2018,12,15,22,98.29,3.55,7.08,0.0,7.85
2018,12,15,23,98.24,4.3,7.02,0.0,8.17
2018,12,16,0,98.17,5.13,6.84,0.01,8.14
2018,12,16,1,98.12,5.37,6.71,0.01,7.95
2018,12,16,2,98.08,5.41,6.71,0.01,7.98
2018,12,16,3,98.05,5.19,6.65,0.0,7.92
2018,12,16,4,98.03,4.24,6.59,0.0,7.23
2018,12,16,5,98.03,3.64,6.47,0.0,6.58
2018,12,16,6,98.07,2.67,6.47,0.0,7.07
2018,12,16,7,98.11,2.22,6.47,0.02,7.46
2018,12,16,8,98.13,2.82,6.59,0.1,8.46
2018,12,16,9,98.11,2.84,6.77,0.23,9.34
2018,12,16,10,98.02,1.42,6.96,0.28,10.34
2018,12,16,11,97.93,1.28,7.26,0.26,11.73
2018,12,16,12,97.88,4.12,7.57,0.24,12.8
2018,12,16,13,97.9,6.48,7.63,0.54,12.32
2018,12,16,14,97.88,6.88,7.57,0.05,11.56
2018,12,16,15,97.79,6.02,7.63,0.0,11.43
2018,12,16,16,97.79,5.22,7.51,0.0,10.13
2018,12,16,17,97.83,6.1,7.32,0.0,9.96
2018,12,16,18,97.9,6.24,6.77,0.0,9.39
2018,12,16,19,97.96,5.24,6.23,0.0,8.02
2018,12,16,20,98.04,4.76,5.86,0.0,7.14
2018,12,16,21,98.12,4.66,5.62,0.0,6.48
2018,12,16,22,98.22,5.11,5.49,0.0,6.12
2018,12,16,23,98.3,5.59,5.37,0.0,5.93
2018,12,17,0,98.37,5.96,5.13,0.0,5.7
2018,12,17,1,98.46,5.83,5.07,0.0,5.3
2018,12,17,2,98.56,5.52,5.0,0.0,4.9
2018,12,17,3,98.65,5.28,4.88,0.0,4.72
2018,12,17,4,98.72,5.46,4.76,0.0,4.51
2018,12,17,5,98.79,5.36,4.58,0.0,4.23
2018,12,17,6,98.83,5.04,4.46,0.0,3.87
2018,12,17,7,98.87,4.78,4.46,0.0,3.97
2018,12,17,8,98.95,4.34,5.0,0.0,6.75
2018,12,17,9,99.04,4.49,5.07,0.0,9.52
2018,12,17,10,99.13,4.15,5.0,0.0,11.37
2018,12,17,11,99.15,3.82,4.76,0.0,12.77
2018,12,17,12,99.11,3.37,4.58,0.0,13.38
2018,12,17,13,99.07,2.37,4.46,0.0,13.37
2018,12,17,14,99.08,1.56,5.0,0.0,12.76
2018,12,17,15,99.11,1.45,5.55,0.0,11.37
2018,12,17,16,99.13,1.34,4.76,0.0,10.29
2018,12,17,17,99.17,1.08,4.52,0.0,9.42
2018,12,17,18,99.24,1.19,4.46,0.0,8.54
2018,12,17,19,99.27,1.57,4.39,0.0,7.83
2018,12,17,20,99.27,2.05,4.58,0.0,7.18
2018,12,17,21,99.27,2.33,4.82,0.0,6.97
2018,12,17,22,99.28,2.26,5.19,0.0,7.15
2018,12,17,23,99.26,2.16,5.49,0.0,7.26
2018,12,18,0,99.18,2.2,5.68,0.0,7.26
2018,12,18,1,99.14,1.9,5.74,0.0,7.64
2018,12,18,2,99.1,1.72,5.62,0.0,7.54
2018,12,18,3,99.02,1.57,5.37,0.0,6.33
2018,12,18,4,98.95,1.58,5.13,0.0,5.76
2018,12,18,5,98.93,1.52,4.88,0.0,5.2
2018,12,18,6,98.92,1.42,4.7,0.0,5.08
2018,12,18,7,98.94,1.46,4.52,0.0,5.43
2018,12,18,8,98.95,1.47,4.76,0.0,6.77
2018,12,18,9,98.95,1.71,5.31,0.0,7.74
2018,12,18,10,98.92,2.43,5.25,0.0,8.91
2018,12,18,11,98.85,4.09,5.31,0.0,10.98
2018,12,18,12,98.73,5.09,5.74,0.0,12.44
2018,12,18,13,98.62,5.32,6.04,0.0,12.97
2018,12,18,14,98.55,5.21,6.29,0.0,12.71
2018,12,18,15,98.54,4.01,6.65,0.0,11.08
2018,12,18,16,98.55,4.1,6.53,0.0,8.44
2018,12,18,17,98.55,4.17,6.65,0.0,7.62
2018,12,18,18,98.56,4.1,6.77,0.0,7.26
2018,12,18,19,98.55,3.93,6.84,0.0,7.05
2018,12,18,20,98.53,3.75,6.96,0.0,6.97
2018,12,18,21,98.51,3.17,7.14,0.0,7.28
2018,12,18,22,98.48,2.2,7.08,0.0,7.46
2018,12,18,23,98.43,1.66,6.84,0.0,7.11
2018,12,19,0,98.38,1.69,6.47,0.0,7.05
2018,12,19,1,98.35,2.2,6.16,0.0,6.51
2018,12,19,2,98.34,2.68,5.86,0.0,6.32
2018,12,19,3,98.31,2.8,5.8,0.0,6.52
2018,12,19,4,98.29,2.9,5.8,0.0,6.52
2018,12,19,5,98.29,3.02,5.86,0.0,6.53
2018,12,19,6,98.29,3.09,5.98,0.0,6.81
2018,12,19,7,98.27,3.21,6.1,0.0,6.96
2018,12,19,8,98.29,3.97,6.35,0.0,9.1
2018,12,19,9,98.32,5.18,6.59,0.0,11.03
2018,12,19,10,98.32,6.19,6.71,0.0,12.94
2018,12,19,11,98.25,7.51,6.65,0.0,14.08
2018,12,19,12,98.17,8.49,6.23,0.0,14.28
2018,12,19,13,98.15,9.01,5.68,0.0,13.99
2018,12,19,14,98.17,8.89,5.31,0.0,13.4
2018,12,19,15,98.2,7.78,5.31,0.0,12.2
2018,12,19,16,98.26,6.25,5.37,0.0,9.77
2018,12,19,17,98.33,5.76,5.37,0.0,8.44
2018,12,19,18,98.39,5.47,5.37,0.0,7.66
2018,12,19,19,98.44,4.99,5.25,0.0,7.05
2018,12,19,20,98.45,4.56,5.19,0.0,6.8
2018,12,19,21,98.48,4.39,5.0,0.0,6.01
2018,12,19,22,98.5,4.36,4.94,0.0,5.62
2018,12,19,23,98.53,4.2,4.94,0.0,5.82
2018,12,20,0,98.54,3.96,4.88,0.0,5.81
2018,12,20,1,98.56,3.69,4.88,0.0,5.86
2018,12,20,2,98.59,3.46,4.88,0.0,5.96
2018,12,20,3,98.6,3.39,4.7,0.0,5.42
2018,12,20,4,98.61,3.34,4.7,0.0,5.26
2018,12,20,5,98.63,3.21,4.82,0.0,5.36
2018,12,20,6,98.65,3.06,4.88,0.0,5.63
2018,12,20,7,98.69,3.05,4.94,0.0,5.76
2018,12,20,8,98.77,2.97,5.13,0.0,6.66
2018,12,20,9,98.84,3.47,5.0,0.0,9.04
2018,12,20,10,98.86,3.81,5.19,0.0,11.15
2018,12,20,11,98.8,4.08,5.25,0.0,12.84
2018,12,20,12,98.75,4.24,5.07,0.0,13.73
2018,12,20,13,98.75,4.28,4.94,0.0,14.01
2018,12,20,14,98.79,3.99,4.94,0.0,13.69
2018,12,20,15,98.83,2.79,5.8,0.0,11.73
2018,12,20,16,98.88,3.09,5.37,0.0,8.8
2018,12,20,17,98.95,3.09,5.31,0.0,7.87
2018,12,20,18,99.04,3.08,5.43,0.0,7.25
2018,12,20,19,99.09,2.99,5.49,0.0,6.73
2018,12,20,20,99.13,3.1,5.43,0.0,6.23
2018,12,20,21,99.16,2.95,5.31,0.0,6.15
2018,12,20,22,99.18,2.65,5.19,0.0,6.23
2018,12,20,23,99.19,2.53,5.13,0.0,6.19
2018,12,21,0,99.19,2.39,5.13,0.0,6.07
2018,12,21,1,99.22,2.52,5.19,0.0,5.66
2018,12,21,2,99.24,2.53,5.19,0.0,5.51
2018,12,21,3,99.24,2.75,5.31,0.0,5.16
2018,12,21,4,99.23,3.0,5.37,0.0,4.77
2018,12,21,5,99.24,3.2,5.43,0.0,4.44
2018,12,21,6,99.25,3.35,5.49,0.0,4.15
2018,12,21,7,99.27,3.65,5.55,0.0,4.07
2018,12,21,8,99.29,3.77,5.8,0.0,7.09
2018,12,21,9,99.33,4.72,5.86,0.0,9.86
2018,12,21,10,99.34,5.8,5.98,0.0,12.01
2018,12,21,11,99.28,6.74,6.04,0.0,13.27
2018,12,21,12,99.21,7.07,6.16,0.0,13.94
2018,12,21,13,99.18,6.99,6.16,0.0,14.03
2018,12,21,14,99.19,6.49,6.29,0.0,13.69
2018,12,21,15,99.21,5.13,6.47,0.0,12.39
2018,12,21,16,99.23,4.2,6.41,0.0,9.87
2018,12,21,17,99.24,4.04,6.47,0.0,9.27
2018,12,21,18,99.26,3.89,6.47,0.0,8.67
2018,12,21,19,99.27,3.81,6.41,0.0,8.11
2018,12,21,20,99.26,3.74,6.41,0.0,7.73
2018,12,21,21,99.25,3.7,6.35,0.0,7.35
2018,12,21,22,99.24,3.71,6.23,0.0,6.98
2018,12,21,23,99.21,3.73,6.04,0.0,6.69
2018,12,22,0,99.17,3.67,5.86,0.0,6.51
2018,12,22,1,99.15,3.53,5.68,0.0,6.43
2018,12,22,2,99.14,3.34,5.55,0.0,6.54
2018,12,22,3,99.12,3.21,5.49,0.0,6.83
2018,12,22,4,99.12,3.14,5.49,0.0,7.15
2018,12,22,5,99.16,3.02,5.43,0.0,7.54
2018,12,22,6,99.19,2.92,5.43,0.0,7.91
2018,12,22,7,99.22,2.89,5.49,0.0,8.34
2018,12,22,8,99.29,2.75,6.16,0.0,10.26
2018,12,22,9,99.35,2.5,6.71,0.0,13.3
2018,12,22,10,99.37,2.36,6.16,0.0,15.39
2018,12,22,11,99.31,1.81,6.23,0.0,16.89
2018,12,22,12,99.25,1.44,6.53,0.0,17.45
2018,12,22,13,99.22,1.29,6.59,0.0,17.65
2018,12,22,14,99.22,1.16,6.77,0.0,17.23
2018,12,22,15,99.24,1.04,7.93,0.0,15.37
2018,12,22,16,99.27,1.07,6.71,0.0,13.58
2018,12,22,17,99.31,0.94,6.65,0.0,12.88
2018,12,22,18,99.34,1.2,6.47,0.0,12.35
2018,12,22,19,99.35,1.66,6.35,0.0,11.94
2018,12,22,20,99.35,2.01,6.35,0.0,11.51
2018,12,22,21,99.36,2.2,6.35,0.0,11.29
2018,12,22,22,99.37,2.19,6.35,0.0,11.42
2018,12,22,23,99.37,2.06,6.35,0.0,11.59
2018,12,23,0,99.36,1.95,6.35,0.0,11.5
2018,12,23,1,99.37,1.84,6.41,0.0,11.29
2018,12,23,2,99.37,1.71,6.41,0.0,10.89
2018,12,23,3,99.35,1.54,6.41,0.0,10.6
2018,12,23,4,99.34,1.65,6.41,0.0,10.26
2018,12,23,5,99.34,1.94,6.41,0.0,10.14
2018,12,23,6,99.36,2.15,6.35,0.0,9.76
2018,12,23,7,99.37,2.2,6.29,0.0,9.65
2018,12,23,8,99.4,1.93,6.77,0.0,11.21
2018,12,23,9,99.42,1.69,6.9,0.0,13.93
2018,12,23,10,99.4,0.89,6.65,0.0,15.95
2018,12,23,11,99.33,1.64,6.96,0.0,17.25
2018,12,23,12,99.24,2.27,7.14,0.0,17.76
2018,12,23,13,99.19,2.77,7.26,0.0,17.89
2018,12,23,14,99.17,2.82,7.63,0.0,17.41
2018,12,23,15,99.15,2.3,8.48,0.0,15.15
2018,12,23,16,99.13,2.92,7.51,0.0,12.19
2018,12,23,17,99.15,3.16,7.32,0.0,11.14
2018,12,23,18,99.17,3.32,7.26,0.0,10.62
2018,12,23,19,99.18,3.28,7.2,0.0,10.49
2018,12,23,20,99.19,3.22,7.08,0.0,10.2
2018,12,23,21,99.18,3.02,6.9,0.0,10.26
2018,12,23,22,99.16,3.0,6.65,0.0,10.33
2018,12,23,23,99.15,3.25,6.47,0.0,10.12
2018,12,24,0,99.12,3.48,6.29,0.0,9.87
2018,12,24,1,99.11,3.59,6.1,0.0,9.58
2018,12,24,2,99.08,3.6,5.86,0.0,9.19
2018,12,24,3,99.04,3.51,5.62,0.0,9.06
2018,12,24,4,99.01,3.2,5.31,0.0,9.37
2018,12,24,5,98.99,2.75,5.0,0.0,9.75
2018,12,24,6,99.0,2.68,4.82,0.0,9.3
2018,12,24,7,99.02,2.97,4.88,0.0,8.65
2018,12,24,8,99.08,2.95,5.92,0.0,10.76
2018,12,24,9,99.13,2.7,6.71,0.0,14.31
2018,12,24,10,99.14,2.37,6.65,0.0,15.85
2018,12,24,11,99.1,2.14,6.84,0.0,16.87
2018,12,24,12,99.03,2.22,7.14,0.0,17.34
2018,12,24,13,99.0,2.33,7.14,0.0,17.22
2018,12,24,14,99.0,2.28,7.26,0.0,16.53
2018,12,24,15,99.02,1.68,7.93,0.0,14.41
2018,12,24,16,99.06,1.65,7.08,0.0,12.07
2018,12,24,17,99.11,0.81,6.9,0.0,11.94
2018,12,24,18,99.14,0.22,6.84,0.0,12.25
2018,12,24,19,99.15,0.52,6.65,0.0,12.43
2018,12,24,20,99.18,1.53,6.53,0.0,11.76
2018,12,24,21,99.2,2.1,6.29,0.0,11.29
2018,12,24,22,99.19,2.3,5.98,0.0,11.0
2018,12,24,23,99.18,2.3,5.8,0.0,10.99
2018,12,25,0,99.17,2.09,5.68,0.0,11.04
2018,12,25,1,99.2,1.95,5.55,0.0,10.77
2018,12,25,2,99.23,1.86,5.49,0.0,10.83
2018,12,25,3,99.2,1.69,5.43,0.0,11.37
2018,12,25,4,99.19,1.63,5.43,0.0,11.45
2018,12,25,5,99.21,1.9,5.49,0.0,10.56
2018,12,25,6,99.25,2.19,5.62,0.0,9.49
2018,12,25,7,99.3,2.12,5.74,0.0,9.12
2018,12,25,8,99.37,1.9,6.47,0.0,10.32
2018,12,25,9,99.43,2.41,6.41,0.0,12.34
2018,12,25,10,99.46,2.76,6.65,0.0,13.5
2018,12,25,11,99.43,2.42,6.65,0.0,14.26
2018,12,25,12,99.36,1.82,6.65,0.0,14.71
2018,12,25,13,99.33,1.65,6.65,0.0,14.8
2018,12,25,14,99.32,1.87,6.77,0.0,14.45
2018,12,25,15,99.33,1.56,7.2,0.0,12.94
2018,12,25,16,99.36,1.88,6.77,0.0,10.17
2018,12,25,17,99.4,1.8,6.77,0.0,9.21
2018,12,25,18,99.43,1.52,6.77,0.0,9.14
2018,12,25,19,99.44,1.32,6.77,0.0,9.37
2018,12,25,20,99.45,1.26,6.84,0.0,9.5
2018,12,25,21,99.45,1.17,6.84,0.0,9.73
2018,12,25,22,99.42,1.05,6.9,0.0,9.66
2018,12,25,23,99.38,0.9,6.9,0.0,9.55
2018,12,26,0,99.36,0.83,6.9,0.0,9.44
2018,12,26,1,99.37,1.01,6.84,0.0,9.3
2018,12,26,2,99.39,1.25,6.84,0.0,8.94
2018,12,26,3,99.39,1.35,6.77,0.0,8.75
2018,12,26,4,99.38,1.35,6.77,0.0,8.58
2018,12,26,5,99.38,1.4,6.77,0.0,8.56
2018,12,26,6,99.39,1.48,6.84,0.0,8.7
2018,12,26,7,99.4,1.56,6.9,0.0,8.93
2018,12,26,8,99.43,1.72,7.02,0.0,9.9
2018,12,26,9,99.45,2.49,7.2,0.0,10.8
2018,12,26,10,99.44,2.97,7.32,0.0,11.43
2018,12,26,11,99.37,3.44,7.51,0.0,12.01
2018,12,26,12,99.29,3.74,7.51,0.0,12.49
2018,12,26,13,99.23,3.76,7.57,0.0,12.79
2018,12,26,14,99.2,3.55,7.63,0.0,12.84
2018,12,26,15,99.19,2.68,7.81,0.0,12.22
2018,12,26,16,99.17,2.53,7.63,0.0,11.22
2018,12,26,17,99.18,2.56,7.57,0.0,10.85
2018,12,26,18,99.2,2.51,7.51,0.0,10.57
2018,12,26,19,99.21,2.49,7.51,0.0,10.15
2018,12,26,20,99.2,2.47,7.57,0.0,9.79
2018,12,26,21,99.19,2.46,7.57,0.0,9.44
2018,12,26,22,99.18,2.37,7.57,0.0,9.18
2018,12,26,23,99.15,2.19,7.51,0.0,9.32
2018,12,27,0,99.11,2.06,7.45,0.0,9.33
2018,12,27,1,99.12,1.97,7.39,0.0,9.1
2018,12,27,2,99.11,1.92,7.26,0.0,8.78
2018,12,27,3,99.08,1.89,7.14,0.0,8.37
2018,12,27,4,99.06,1.84,6.96,0.0,7.96
2018,12,27,5,99.06,1.74,6.77,0.0,7.71
2018,12,27,6,99.09,1.61,6.59,0.0,7.57
2018,12,27,7,99.12,1.51,6.41,0.0,7.45
2018,12,27,8,99.16,1.59,6.41,0.0,8.77
2018,12,27,9,99.17,1.91,6.35,0.0,9.98
2018,12,27,10,99.16,1.96,6.35,0.0,11.12
2018,12,27,11,99.08,2.25,6.29,0.0,12.33
2018,12,27,12,98.98,2.51,6.16,0.0,13.24
2018,12,27,13,98.93,2.54,6.04,0.0,13.73
2018,12,27,14,98.92,2.45,6.04,0.0,13.55
2018,12,27,15,98.92,1.91,6.59,0.0,12.13
2018,12,27,16,98.95,2.3,5.98,0.0,9.54
2018,12,27,17,98.99,2.16,5.8,0.0,8.93
2018,12,27,18,99.03,1.77,5.8,0.0,8.76
2018,12,27,19,99.05,1.4,5.74,0.0,8.41
2018,12,27,20,99.07,1.23,5.74,0.0,8.16
2018,12,27,21,99.08,1.25,5.8,0.0,8.14
2018,12,27,22,99.08,1.31,5.8,0.0,8.03
2018,12,27,23,99.06,1.4,5.8,0.0,7.91
2018,12,28,0,99.03,1.45,5.8,0.0,7.72
2018,12,28,1,99.04,1.42,5.8,0.0,7.58
2018,12,28,2,99.04,1.31,5.8,0.0,7.46
2018,12,28,3,99.02,1.15,5.86,0.0,7.47
2018,12,28,4,99.01,1.07,5.8,0.0,7.24
2018,12,28,5,99.05,1.02,5.8,0.0,6.83
2018,12,28,6,99.09,0.98,5.86,0.0,6.27
2018,12,28,7,99.14,1.03,5.86,0.0,6.41
2018,12,28,8,99.19,1.1,6.04,0.0,8.02
